Student_ID,Major_Category,Pre_GPA,Weekly_GenAI_Hours,Traditional_Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,Study_AI_Ratio
147779,Humanities,3.87,9,13.69,3.94,94.11,6.0,Medium,0.07,1.52
148042,STEM,2.94,6,8.95,3.01,89.87,3.0,High,0.07,1.49
148243,STEM,3.93,28,18.79,4.00,76.88,6.0,Medium,0.07,0.67
148431,STEM,3.23,11,5.42,3.30,93.63,5.0,Low,0.07,0.49
148467,STEM,3.37,14,9.75,3.44,81.29,7.0,Low,0.07,0.7
148539,STEM,3.44,8,2.05,3.51,85.41,4.0,Medium,0.07,0.26
148686,Arts,2.83,6,15.14,2.90,100.0,9.0,Medium,0.07,2.52
148884,STEM,2.50,33,4.14,2.57,58.3,5.0,Medium,0.07,0.13
148962,Humanities,3.02,12,1.0,3.09,44.93,5.0,Medium,0.07,0.08
149084,STEM,3.92,6,9.34,3.99,80.27,1.0,Low,0.07,1.56
149243,Humanities,2.71,22,11.84,2.78,75.45,5.0,High,0.07,0.54
149786,Medical,3.88,38,4.47,3.95,48.11,5.0,High,0.07,0.12
149813,STEM,3.80,9,13.26,3.87,79.75,10.0,Low,0.07,1.47
100048,Business,3.51,8,10.5,3.57,86.73,3.0,Medium,0.06,1.31
100112,STEM,3.20,12,10.76,3.26,82.36,6.0,Medium,0.06,0.9
100402,Medical,3.38,14,1.0,3.44,92.49,6.0,High,0.06,0.07
100494,STEM,3.65,10,10.0,3.71,88.14,6.0,Medium,0.06,1.0
100551,Business,2.80,10,7.01,2.86,53.97,4.0,Medium,0.06,0.7
100601,STEM,3.70,40,3.79,3.76,55.5,10.0,High,0.06,0.09
100852,Business,2.56,6,12.25,2.62,85.19,5.0,Low,0.06,2.04
100907,Arts,2.73,36,14.0,2.79,61.82,7.0,High,0.06,0.39
100965,STEM,3.37,6,9.32,3.43,71.49,5.0,Medium,0.06,1.55
100979,Humanities,3.32,7,12.86,3.38,97.2,4.0,Medium,0.06,1.84
101017,STEM,3.11,10,16.01,3.17,63.4,4.0,High,0.06,1.6
101467,Medical,3.20,11,9.52,3.26,96.37,5.0,Medium,0.06,0.87
101541,Business,3.75,11,7.14,3.81,73.38,4.0,Medium,0.06,0.65
102147,Humanities,2.98,11,7.35,3.04,56.73,9.0,Medium,0.06,0.67
102198,Arts,3.81,29,10.29,3.87,59.47,10.0,High,0.06,0.35
102505,STEM,2.86,10,7.61,2.92,74.24,4.0,Medium,0.06,0.76
102550,STEM,3.67,18,8.66,3.73,76.66,1.0,Medium,0.06,0.48
102918,Arts,3.06,14,9.37,3.12,80.12,7.0,High,0.06,0.67
102988,Business,3.74,32,4.54,3.80,75.33,8.0,High,0.06,0.14
103301,Humanities,3.17,14,4.18,3.23,85.79,9.0,High,0.06,0.3
103341,Medical,2.72,12,9.83,2.78,89.28,7.0,Medium,0.06,0.82
103376,Arts,3.48,23,15.8,3.54,78.97,3.0,Medium,0.06,0.69
103476,Arts,3.66,16,10.9,3.72,72.61,6.0,High,0.06,0.68
103680,Humanities,3.41,7,14.63,3.47,60.11,4.0,Medium,0.06,2.09
103721,Humanities,2.97,8,4.9,3.03,70.27,9.0,Medium,0.06,0.61
103722,Arts,3.94,6,14.64,4.00,90.99,6.0,Medium,0.06,2.44
103855,Business,3.46,28,22.92,3.52,84.17,6.0,High,0.06,0.82
104012,Humanities,3.79,11,14.4,3.85,79.72,5.0,Low,0.06,1.31
104074,Business,3.70,11,6.89,3.76,91.83,2.0,Low,0.06,0.63
104092,Humanities,2.68,10,11.67,2.74,93.74,5.0,Medium,0.06,1.17
104237,STEM,3.94,37,15.11,4.00,82.99,8.0,High,0.06,0.41
104266,Humanities,2.74,31,3.33,2.80,55.41,5.0,High,0.06,0.11
104322,Medical,3.79,6,8.37,3.85,78.02,6.0,Low,0.06,1.39
104379,STEM,3.86,7,10.25,3.92,58.76,4.0,High,0.06,1.46
104444,Humanities,3.92,9,2.83,3.98,85.94,5.0,High,0.06,0.31
104496,Business,2.97,7,12.37,3.03,89.5,2.0,High,0.06,1.77
104653,Humanities,2.71,7,22.3,2.77,83.56,5.0,Medium,0.06,3.19
104662,Business,3.74,26,9.82,3.80,54.7,5.0,Medium,0.06,0.38
104681,STEM,3.94,21,6.94,4.00,59.86,4.0,High,0.06,0.33
104772,Humanities,3.62,28,1.0,3.68,59.97,5.0,High,0.06,0.04
104785,Humanities,3.41,23,5.39,3.47,88.45,4.0,High,0.06,0.23
104961,Business,3.89,10,2.35,3.95,62.7,3.0,Medium,0.06,0.24
105053,STEM,3.06,6,10.43,3.12,89.02,3.0,Low,0.06,1.74
105074,STEM,3.23,8,10.84,3.29,78.38,4.0,Medium,0.06,1.36
105356,Humanities,3.27,18,6.05,3.33,58.37,4.0,High,0.06,0.34
105357,STEM,3.53,13,13.83,3.59,58.8,8.0,Low,0.06,1.06
105576,STEM,3.40,10,4.47,3.46,80.5,4.0,Medium,0.06,0.45
105609,Humanities,3.58,7,6.55,3.64,65.25,4.0,Low,0.06,0.94
105672,STEM,3.92,16,4.64,3.98,59.55,6.0,High,0.06,0.29
105697,Humanities,3.11,17,7.31,3.17,56.92,4.0,High,0.06,0.43
105810,Humanities,2.58,14,15.44,2.64,42.55,5.0,Medium,0.06,1.1
105848,Business,3.94,11,13.45,4.00,78.63,4.0,Low,0.06,1.22
105857,STEM,3.30,11,1.0,3.36,80.47,3.0,Medium,0.06,0.09
105912,Medical,2.83,12,13.09,2.89,70.94,8.0,Low,0.06,1.09
106075,Humanities,2.48,18,5.23,2.54,63.14,9.0,High,0.06,0.29
106204,Business,3.94,29,8.8,4.00,77.19,8.0,High,0.06,0.3
106211,Humanities,2.62,9,7.96,2.68,81.28,5.0,Low,0.06,0.88
106236,Arts,3.94,19,17.56,4.00,71.1,3.0,High,0.06,0.92
106444,STEM,3.39,23,9.71,3.45,81.55,1.0,Medium,0.06,0.42
106601,Business,3.60,32,7.71,3.66,84.56,3.0,High,0.06,0.24
106675,STEM,3.12,26,4.54,3.18,62.23,9.0,High,0.06,0.17
106837,Humanities,2.78,8,5.6,2.84,94.25,4.0,Medium,0.06,0.7
106924,Business,2.98,12,4.94,3.04,79.5,4.0,Medium,0.06,0.41
106927,Humanities,3.21,11,6.27,3.27,70.03,5.0,Medium,0.06,0.57
107369,STEM,3.57,8,13.8,3.63,86.36,2.0,Low,0.06,1.73
107394,Business,3.03,7,7.47,3.09,91.81,1.0,Low,0.06,1.07
107473,Medical,2.75,6,17.11,2.81,84.1,7.0,Medium,0.06,2.85
107930,STEM,3.35,17,14.98,3.41,58.35,4.0,High,0.06,0.88
107947,Business,2.87,17,7.06,2.93,84.54,7.0,High,0.06,0.42
107964,Humanities,3.79,15,12.13,3.85,76.95,6.0,Medium,0.06,0.81
108062,STEM,3.10,13,4.4,3.16,82.7,3.0,High,0.06,0.34
108143,Business,3.29,8,17.38,3.35,69.35,3.0,Low,0.06,2.17
108463,STEM,3.60,8,1.14,3.66,59.49,7.0,Low,0.06,0.14
108538,Medical,3.68,13,5.9,3.74,78.52,6.0,Medium,0.06,0.45
108595,Business,2.95,13,7.77,3.01,65.79,7.0,High,0.06,0.6
108615,STEM,3.22,9,7.27,3.28,85.61,3.0,Medium,0.06,0.81
108828,Humanities,3.31,7,5.42,3.37,57.66,5.0,Medium,0.06,0.77
109256,Humanities,2.45,9,8.03,2.51,86.85,7.0,High,0.06,0.89
109301,STEM,2.75,25,7.32,2.81,99.01,6.0,High,0.06,0.29
109448,Business,3.69,6,10.62,3.75,87.88,8.0,High,0.06,1.77
109648,Business,3.32,14,1.0,3.38,69.83,3.0,Medium,0.06,0.07
109702,STEM,3.19,9,9.8,3.25,80.14,1.0,Low,0.06,1.09
109712,Arts,3.84,7,5.92,3.90,63.77,3.0,Medium,0.06,0.85
109716,Humanities,3.61,14,10.36,3.67,61.14,1.0,Low,0.06,0.74
109832,Medical,3.76,8,15.39,3.82,74.12,7.0,Low,0.06,1.92
109947,Humanities,3.32,8,16.49,3.38,81.3,6.0,Medium,0.06,2.06
110077,STEM,2.27,33,8.63,2.33,74.72,3.0,High,0.06,0.26
110134,Humanities,3.94,20,15.98,4.00,86.77,5.0,High,0.06,0.8
110226,Business,2.53,22,1.0,2.59,79.08,1.0,Medium,0.06,0.05
110250,STEM,1.67,22,12.08,1.73,81.58,5.0,Medium,0.06,0.55
110330,Medical,3.54,9,6.37,3.60,56.25,1.0,Low,0.06,0.71
110461,Business,3.18,11,13.86,3.24,89.73,2.0,Medium,0.06,1.26
110556,Business,2.50,8,3.51,2.56,86.46,1.0,Medium,0.06,0.44
110682,Medical,3.55,9,10.55,3.61,67.28,2.0,Low,0.06,1.17
111432,Business,3.64,32,11.18,3.70,68.41,9.0,High,0.06,0.35
111590,Business,3.45,7,6.07,3.51,91.41,1.0,Low,0.06,0.87
111669,Business,3.56,27,6.03,3.62,65.99,6.0,High,0.06,0.22
111798,Humanities,3.17,14,9.11,3.23,71.54,2.0,Medium,0.06,0.65
111809,STEM,3.86,12,12.72,3.92,91.3,7.0,High,0.06,1.06
111844,Business,3.56,10,14.19,3.62,52.11,3.0,Medium,0.06,1.42
111911,Medical,3.94,6,13.28,4.00,60.2,7.0,Medium,0.06,2.21
112049,Arts,3.60,15,8.8,3.66,82.69,3.0,High,0.06,0.59
112392,Medical,3.78,6,5.4,3.84,85.09,4.0,Low,0.06,0.9
112583,Arts,3.90,12,1.83,3.96,66.23,6.0,Medium,0.06,0.15
112682,Business,3.57,11,14.05,3.63,100.0,4.0,Medium,0.06,1.28
112938,STEM,3.49,31,1.1,3.55,61.6,4.0,High,0.06,0.04
113385,Humanities,2.82,10,4.6,2.88,73.76,8.0,High,0.06,0.46
113405,STEM,2.59,37,8.44,2.65,73.46,7.0,High,0.06,0.23
113533,Humanities,3.35,9,15.05,3.41,66.48,9.0,High,0.06,1.67
113939,Humanities,3.31,17,8.79,3.37,75.47,5.0,High,0.06,0.52
113943,STEM,2.81,13,1.0,2.87,76.58,5.0,Medium,0.06,0.08
114091,Medical,2.45,8,14.0,2.51,64.2,7.0,Medium,0.06,1.75
114158,Business,2.31,17,10.35,2.37,78.43,2.0,High,0.06,0.61
114219,STEM,3.22,7,16.12,3.28,97.13,4.0,Medium,0.06,2.3
114547,Business,2.19,15,2.28,2.25,86.68,8.0,Low,0.06,0.15
114588,STEM,3.32,8,14.84,3.38,87.08,2.0,Medium,0.06,1.86
114968,Humanities,3.33,7,10.04,3.39,69.41,1.0,Low,0.06,1.43
115062,STEM,3.25,20,6.67,3.31,65.29,10.0,High,0.06,0.33
115513,Medical,2.66,12,7.04,2.72,79.34,2.0,Medium,0.06,0.59
115540,Business,3.94,13,20.65,4.00,83.95,6.0,Medium,0.06,1.59
115546,Business,3.94,12,9.68,4.00,81.08,1.0,Low,0.06,0.81
115829,STEM,3.56,23,12.11,3.62,86.2,3.0,High,0.06,0.53
115986,Humanities,3.43,33,17.53,3.49,48.61,9.0,High,0.06,0.53
116118,Humanities,2.27,8,11.54,2.33,100.0,5.0,Medium,0.06,1.44
116124,Humanities,3.48,10,1.68,3.54,65.14,7.0,Medium,0.06,0.17
116147,Arts,3.57,7,13.82,3.63,74.15,5.0,High,0.06,1.97
116322,Medical,2.45,7,9.42,2.51,68.28,5.0,Medium,0.06,1.35
116435,Humanities,3.26,13,11.37,3.32,69.84,7.0,High,0.06,0.87
116536,Business,3.76,8,14.06,3.82,70.64,1.0,Medium,0.06,1.76
116619,STEM,2.71,7,14.62,2.77,59.9,5.0,High,0.06,2.09
116656,Business,2.83,6,14.62,2.89,69.56,4.0,Medium,0.06,2.44
116728,STEM,3.21,11,13.89,3.27,67.13,7.0,Medium,0.06,1.26
116829,STEM,3.94,21,4.94,4.00,90.39,7.0,Medium,0.06,0.24
116842,Arts,2.88,8,13.19,2.94,99.68,7.0,Low,0.06,1.65
116927,STEM,3.52,6,4.05,3.58,100.0,3.0,Medium,0.06,0.67
116964,Business,3.94,13,9.79,4.00,53.97,5.0,Low,0.06,0.75
116972,Arts,3.05,12,6.47,3.11,62.46,4.0,Medium,0.06,0.54
117701,Arts,3.78,7,12.55,3.84,76.27,2.0,Low,0.06,1.79
117978,STEM,3.34,33,4.68,3.40,58.03,5.0,Medium,0.06,0.14
118004,Business,2.61,10,4.62,2.67,84.25,7.0,Medium,0.06,0.46
118026,Medical,3.37,6,1.0,3.43,69.34,7.0,High,0.06,0.17
118344,Arts,3.09,7,14.89,3.15,96.64,1.0,Low,0.06,2.13
118480,Business,3.48,6,7.82,3.54,96.91,7.0,High,0.06,1.3
118809,STEM,3.62,23,1.7,3.68,77.9,10.0,High,0.06,0.07
118938,Medical,3.19,8,6.43,3.25,95.12,3.0,High,0.06,0.8
119046,STEM,2.59,7,5.46,2.65,77.27,8.0,Medium,0.06,0.78
119312,Business,3.32,16,7.76,3.38,67.75,4.0,Medium,0.06,0.49
119355,Arts,2.71,12,1.0,2.77,78.56,3.0,Medium,0.06,0.08
119443,STEM,3.55,7,11.65,3.61,67.32,3.0,Low,0.06,1.66
119926,Business,3.00,10,1.0,3.06,77.76,5.0,High,0.06,0.1
120041,STEM,2.72,12,9.3,2.78,98.04,2.0,Medium,0.06,0.78
120070,Business,2.99,19,1.0,3.05,65.25,9.0,High,0.06,0.05
120121,Business,2.64,6,17.01,2.70,48.03,1.0,Low,0.06,2.84
120906,Medical,3.56,6,4.87,3.62,73.74,3.0,Low,0.06,0.81
120943,Arts,3.68,7,11.91,3.74,77.2,3.0,Medium,0.06,1.7
121094,Humanities,3.39,31,17.2,3.45,62.91,7.0,Medium,0.06,0.55
121098,STEM,2.38,13,4.61,2.44,63.43,9.0,Medium,0.06,0.35
121104,Business,3.27,36,3.9,3.33,63.5,7.0,High,0.06,0.11
121225,STEM,3.04,16,5.24,3.10,53.4,4.0,High,0.06,0.33
121537,Business,3.43,8,10.01,3.49,81.26,5.0,Medium,0.06,1.25
121812,STEM,3.30,38,1.0,3.36,76.42,5.0,High,0.06,0.03
121870,STEM,3.19,10,11.89,3.25,56.8,4.0,Low,0.06,1.19
122196,Business,3.79,8,5.33,3.85,86.43,5.0,Medium,0.06,0.67
122450,Business,3.09,8,13.95,3.15,58.29,7.0,Low,0.06,1.74
122453,Humanities,2.43,8,9.82,2.49,62.4,5.0,Medium,0.06,1.23
122850,Business,2.38,35,1.0,2.44,74.59,10.0,High,0.06,0.03
123055,STEM,3.94,40,17.42,4.00,73.55,10.0,High,0.06,0.44
123709,STEM,3.67,24,4.06,3.73,75.59,4.0,Medium,0.06,0.17
123725,Humanities,2.41,14,13.89,2.47,77.62,7.0,High,0.06,0.99
123763,Medical,3.03,10,12.32,3.09,73.94,4.0,Medium,0.06,1.23
124048,Business,2.94,9,6.31,3.00,71.43,2.0,Low,0.06,0.7
124141,Business,2.40,23,10.44,2.46,79.93,3.0,High,0.06,0.45
124623,Humanities,2.64,7,12.44,2.70,75.28,7.0,Low,0.06,1.78
124624,Medical,2.80,9,1.0,2.86,54.43,1.0,Medium,0.06,0.11
124628,STEM,3.36,12,16.7,3.42,65.53,3.0,Low,0.06,1.39
124785,STEM,3.78,40,14.16,3.84,68.56,10.0,High,0.06,0.35
124817,Business,3.14,6,16.63,3.20,65.88,4.0,Medium,0.06,2.77
124871,Business,3.16,11,18.41,3.22,88.64,7.0,High,0.06,1.67
124878,STEM,3.44,29,2.27,3.50,66.66,1.0,High,0.06,0.08
125089,Business,3.30,11,10.85,3.36,61.31,5.0,Medium,0.06,0.99
125459,STEM,3.03,25,17.33,3.09,71.36,10.0,Medium,0.06,0.69
125531,STEM,3.43,7,13.26,3.49,82.98,4.0,Medium,0.06,1.89
125545,STEM,3.37,11,6.24,3.43,63.64,6.0,Medium,0.06,0.57
125550,Business,2.70,18,4.32,2.76,75.77,4.0,Medium,0.06,0.24
125764,Humanities,3.70,12,8.01,3.76,81.15,6.0,Medium,0.06,0.67
125992,Humanities,2.93,6,7.85,2.99,49.31,5.0,High,0.06,1.31
126173,STEM,3.66,6,6.93,3.72,82.7,5.0,Medium,0.06,1.16
126209,STEM,1.72,17,13.03,1.78,56.57,5.0,High,0.06,0.77
126213,Humanities,3.18,6,9.4,3.24,69.0,2.0,Low,0.06,1.57
126220,Business,3.94,11,25.04,4.00,100.0,4.0,Low,0.06,2.28
126252,Business,3.65,15,10.87,3.71,74.86,2.0,Medium,0.06,0.72
126259,Business,2.96,16,10.33,3.02,92.85,5.0,Medium,0.06,0.65
126540,Humanities,3.40,22,1.0,3.46,90.58,2.0,High,0.06,0.05
126641,Humanities,3.70,24,1.86,3.76,75.0,7.0,Medium,0.06,0.08
126647,Arts,3.01,11,20.61,3.07,98.73,9.0,High,0.06,1.87
126762,Humanities,3.48,9,10.86,3.54,84.79,4.0,Low,0.06,1.21
126852,STEM,2.69,34,16.2,2.75,47.25,2.0,High,0.06,0.48
127095,STEM,3.26,12,7.54,3.32,83.74,7.0,Low,0.06,0.63
127105,Business,3.51,34,12.9,3.57,60.07,9.0,Medium,0.06,0.38
127185,STEM,3.32,11,11.14,3.38,85.17,2.0,Low,0.06,1.01
127229,Arts,3.48,25,11.75,3.54,60.37,10.0,High,0.06,0.47
127231,STEM,1.88,36,14.78,1.94,81.7,8.0,High,0.06,0.41
127336,STEM,3.34,23,4.31,3.40,91.54,5.0,Medium,0.06,0.19
127337,Business,3.06,17,2.53,3.12,49.27,7.0,High,0.06,0.15
127644,STEM,3.24,13,9.86,3.30,77.21,6.0,Medium,0.06,0.76
127890,Humanities,3.19,11,3.81,3.25,82.9,2.0,Medium,0.06,0.35
127977,Medical,3.13,7,4.46,3.19,87.43,4.0,Medium,0.06,0.64
128110,STEM,3.85,19,2.82,3.91,91.65,7.0,High,0.06,0.15
128151,Humanities,3.32,11,8.55,3.38,73.63,4.0,High,0.06,0.78
128295,Business,3.94,7,16.99,4.00,91.03,7.0,High,0.06,2.43
128671,STEM,2.20,18,8.75,2.26,86.66,5.0,High,0.06,0.49
128742,Business,3.94,12,10.65,4.00,80.1,2.0,Medium,0.06,0.89
128794,Business,3.94,6,11.22,4.00,65.63,8.0,Medium,0.06,1.87
128872,Business,3.62,11,11.11,3.68,45.89,5.0,High,0.06,1.01
129077,STEM,3.72,26,7.11,3.78,56.7,6.0,High,0.06,0.27
129414,Business,3.94,11,11.65,4.00,72.64,6.0,Medium,0.06,1.06
129457,STEM,3.27,14,9.17,3.33,64.97,5.0,Medium,0.06,0.66
129758,STEM,2.77,15,10.11,2.83,80.54,4.0,Medium,0.06,0.67
129883,Humanities,2.46,26,18.77,2.52,60.81,8.0,High,0.06,0.72
130106,STEM,3.94,10,9.5,4.00,69.57,4.0,Medium,0.06,0.95
130203,Medical,3.60,7,12.58,3.66,78.1,2.0,Low,0.06,1.8
130211,Arts,2.47,7,10.88,2.53,56.31,6.0,Medium,0.06,1.55
130277,Humanities,3.61,11,9.88,3.67,73.84,3.0,Medium,0.06,0.9
130327,Business,3.62,22,10.35,3.68,79.39,6.0,Medium,0.06,0.47
130553,Business,3.51,29,1.0,3.57,73.81,5.0,Medium,0.06,0.03
130875,Business,2.44,14,9.05,2.50,64.38,7.0,High,0.06,0.65
131219,STEM,2.32,28,5.3,2.38,44.03,7.0,High,0.06,0.19
131277,Humanities,3.70,24,11.8,3.76,68.85,5.0,High,0.06,0.49
131283,STEM,3.94,9,15.39,4.00,78.66,4.0,Medium,0.06,1.71
131323,Humanities,3.12,10,9.28,3.18,64.55,8.0,High,0.06,0.93
131369,STEM,3.04,17,4.67,3.10,72.38,5.0,High,0.06,0.27
131406,Business,2.18,14,12.21,2.24,49.4,9.0,High,0.06,0.87
131411,Arts,3.44,7,8.0,3.50,68.44,5.0,Medium,0.06,1.14
131485,Business,3.94,15,3.78,4.00,81.54,5.0,Medium,0.06,0.25
131487,Business,2.36,10,12.05,2.42,50.63,8.0,High,0.06,1.21
131660,Humanities,2.88,9,18.39,2.94,88.06,4.0,High,0.06,2.04
131892,Business,2.96,16,7.46,3.02,77.26,7.0,High,0.06,0.47
131914,STEM,3.10,15,5.48,3.16,100.0,9.0,High,0.06,0.37
131979,Business,3.94,16,1.0,4.00,74.05,2.0,High,0.06,0.06
132119,Humanities,3.50,10,7.93,3.56,82.77,3.0,Medium,0.06,0.79
132200,Arts,3.54,12,6.16,3.60,73.48,3.0,Medium,0.06,0.51
132209,STEM,2.62,16,9.47,2.68,63.25,3.0,Low,0.06,0.59
132288,Business,2.98,10,12.86,3.04,67.97,2.0,Low,0.06,1.29
132292,Business,3.52,14,6.11,3.58,77.42,5.0,High,0.06,0.44
132393,Arts,3.94,11,6.44,4.00,100.0,5.0,Low,0.06,0.59
132453,Business,3.19,11,1.07,3.25,69.74,2.0,High,0.06,0.1
132511,Humanities,3.65,18,1.63,3.71,64.99,2.0,High,0.06,0.09
132557,Business,2.12,31,7.6,2.18,44.45,7.0,High,0.06,0.25
132692,Medical,3.26,7,12.9,3.32,87.95,7.0,Medium,0.06,1.84
132746,Business,2.97,11,7.61,3.03,68.15,9.0,Medium,0.06,0.69
132804,Humanities,2.26,10,6.23,2.32,65.61,4.0,High,0.06,0.62
132834,Arts,3.42,20,1.0,3.48,62.88,3.0,High,0.06,0.05
132860,Business,3.28,10,1.0,3.34,59.03,4.0,Medium,0.06,0.1
133003,Medical,2.65,13,9.92,2.71,64.92,3.0,Medium,0.06,0.76
133117,STEM,3.35,11,1.27,3.41,100.0,2.0,Low,0.06,0.12
133261,STEM,3.15,6,2.65,3.21,56.26,2.0,Low,0.06,0.44
133365,Business,3.05,11,14.46,3.11,100.0,1.0,Low,0.06,1.31
133383,STEM,3.63,15,11.47,3.69,68.98,6.0,Medium,0.06,0.76
133639,STEM,2.94,23,8.14,3.00,75.92,9.0,High,0.06,0.35
133716,Business,3.13,18,5.91,3.19,61.62,5.0,Medium,0.06,0.33
133756,Humanities,3.81,7,16.07,3.87,87.38,5.0,High,0.06,2.3
133938,Medical,3.80,6,4.02,3.86,94.4,6.0,Medium,0.06,0.67
133992,Humanities,3.49,6,12.6,3.55,86.81,4.0,Low,0.06,2.1
134140,STEM,2.72,14,6.78,2.78,78.15,1.0,High,0.06,0.48
134156,Humanities,2.65,10,1.91,2.71,60.4,4.0,High,0.06,0.19
134187,Humanities,3.66,8,3.29,3.72,56.26,2.0,Medium,0.06,0.41
134350,STEM,3.63,6,16.98,3.69,91.87,2.0,Low,0.06,2.83
134470,STEM,2.73,6,3.92,2.79,75.38,2.0,Medium,0.06,0.65
134593,Business,2.58,7,9.36,2.64,100.0,4.0,Medium,0.06,1.34
134812,Humanities,3.71,12,8.19,3.77,63.47,5.0,High,0.06,0.68
134879,STEM,2.65,27,8.0,2.71,67.22,6.0,High,0.06,0.3
135043,Humanities,3.64,7,6.76,3.70,92.71,4.0,Low,0.06,0.97
135093,Business,3.31,9,5.43,3.37,57.46,1.0,Medium,0.06,0.6
135284,Medical,3.08,13,1.0,3.14,71.93,2.0,High,0.06,0.08
135499,STEM,2.44,33,1.8,2.50,60.65,7.0,High,0.06,0.05
135725,Humanities,3.94,18,12.19,4.00,84.77,6.0,Low,0.06,0.68
135770,Business,3.71,7,7.24,3.77,82.12,5.0,Medium,0.06,1.03
136012,Business,3.23,6,11.37,3.29,63.71,4.0,Medium,0.06,1.89
136177,STEM,3.12,29,1.69,3.18,50.78,9.0,High,0.06,0.06
136240,Humanities,2.80,15,9.18,2.86,78.82,6.0,Medium,0.06,0.61
136538,Arts,3.45,7,6.25,3.51,45.92,6.0,Low,0.06,0.89
136684,Humanities,3.09,13,8.07,3.15,67.05,4.0,Medium,0.06,0.62
136770,STEM,3.15,27,9.18,3.21,49.45,8.0,Medium,0.06,0.34
136783,Business,2.47,16,10.23,2.53,66.49,1.0,High,0.06,0.64
137075,Humanities,3.11,7,15.15,3.17,66.24,1.0,Medium,0.06,2.16
137089,STEM,3.17,7,2.08,3.23,100.0,3.0,Medium,0.06,0.3
137212,Medical,3.21,13,15.39,3.27,73.36,3.0,Medium,0.06,1.18
137289,Arts,3.49,14,12.92,3.55,77.66,5.0,Medium,0.06,0.92
137414,Medical,3.94,6,12.21,4.00,66.06,1.0,Low,0.06,2.04
137561,STEM,3.56,11,6.89,3.62,77.59,5.0,High,0.06,0.63
137842,Medical,3.29,38,10.53,3.35,68.49,9.0,High,0.06,0.28
138055,Business,3.79,11,7.8,3.85,77.72,6.0,High,0.06,0.71
138100,Business,3.94,6,22.9,4.00,79.05,2.0,Low,0.06,3.82
138183,Business,3.94,12,17.97,4.00,99.03,7.0,Low,0.06,1.5
138227,Medical,3.39,16,11.09,3.45,74.58,6.0,Medium,0.06,0.69
138384,Humanities,3.39,7,13.44,3.45,78.46,5.0,Low,0.06,1.92
138626,Arts,3.18,20,13.92,3.24,59.95,9.0,High,0.06,0.7
138634,Arts,3.26,6,1.57,3.32,81.43,1.0,Medium,0.06,0.26
138720,Business,3.94,10,15.21,4.00,76.39,2.0,Medium,0.06,1.52
138807,Humanities,3.66,14,8.64,3.72,77.51,7.0,Low,0.06,0.62
138962,Business,3.51,12,8.61,3.57,82.08,2.0,High,0.06,0.72
139309,STEM,2.57,19,4.32,2.63,87.14,3.0,High,0.06,0.23
139553,STEM,2.28,6,6.79,2.34,74.84,2.0,Medium,0.06,1.13
139884,Humanities,3.94,7,12.44,4.00,64.49,1.0,Medium,0.06,1.78
140475,Business,3.06,20,8.69,3.12,86.69,3.0,Low,0.06,0.43
140563,STEM,3.02,6,8.07,3.08,74.98,1.0,Medium,0.06,1.35
140621,STEM,3.31,14,5.7,3.37,68.23,5.0,Low,0.06,0.41
140780,STEM,3.62,6,7.65,3.68,97.38,6.0,Medium,0.06,1.28
140788,STEM,2.45,7,10.79,2.51,72.87,4.0,Low,0.06,1.54
141321,Business,3.94,16,15.35,4.00,100.0,3.0,Medium,0.06,0.96
141425,STEM,3.38,13,5.57,3.44,87.58,6.0,Medium,0.06,0.43
141506,Humanities,2.71,18,7.61,2.77,79.31,3.0,Low,0.06,0.42
141634,Arts,3.63,16,2.63,3.69,91.31,8.0,High,0.06,0.16
141724,STEM,2.50,11,15.79,2.56,81.92,6.0,High,0.06,1.44
142204,STEM,3.05,6,8.99,3.11,73.98,2.0,High,0.06,1.5
142387,Business,3.53,6,14.91,3.59,85.85,6.0,High,0.06,2.49
142411,Business,2.35,13,12.94,2.41,81.12,2.0,Medium,0.06,1.0
142527,Medical,3.62,19,1.67,3.68,64.58,3.0,High,0.06,0.09
142652,Business,3.94,10,16.04,4.00,77.74,7.0,Low,0.06,1.6
142665,STEM,3.65,18,8.26,3.71,70.99,7.0,Low,0.06,0.46
143005,Business,3.45,19,8.07,3.51,86.95,4.0,Medium,0.06,0.42
143043,STEM,2.97,40,6.5,3.03,80.47,4.0,High,0.06,0.16
143145,STEM,3.94,6,15.13,4.00,97.97,6.0,Low,0.06,2.52
143262,STEM,3.32,18,7.08,3.38,50.45,4.0,High,0.06,0.39
143434,Humanities,3.26,6,8.76,3.32,84.21,3.0,Medium,0.06,1.46
143629,STEM,2.88,7,2.4,2.94,99.23,1.0,High,0.06,0.34
143655,Humanities,3.78,12,2.83,3.84,80.73,4.0,Medium,0.06,0.24
143911,Humanities,2.52,6,14.59,2.58,66.46,6.0,High,0.06,2.43
144143,STEM,3.58,17,14.83,3.64,93.41,3.0,Medium,0.06,0.87
144262,STEM,3.63,18,14.04,3.69,46.98,5.0,High,0.06,0.78
144319,STEM,2.96,25,10.32,3.02,71.23,3.0,Low,0.06,0.41
144338,STEM,2.23,13,7.54,2.29,56.69,3.0,Medium,0.06,0.58
144368,Arts,3.73,28,1.0,3.79,63.65,7.0,Low,0.06,0.04
144516,Business,3.73,11,7.59,3.79,61.61,7.0,Low,0.06,0.69
