item_id,order_id,product_id,quantity,unit_price,discount_percent
I10516,O02535,P0418,5,58044,40
I10517,O02355,P0464,2,79911,3
I10518,O00506,P0049,5,41091,23
I10519,O02449,P0248,1,52727,4
I10520,O00054,P0226,3,15220,29
I10521,O01733,P0128,4,31563,31
I10522,O01558,P0178,2,22837,5
I10523,O02964,P0225,3,73817,23
I10524,O01995,P0497,3,24621,27
I10525,O04538,P0295,2,66538,39
I10526,O04388,P0270,1,69687,35
I10527,O04717,P0080,5,68684,6
I10528,O02369,P0401,4,50177,20
I10529,O00793,P0029,1,36324,7
I10530,O03520,P0355,3,2897,40
I10531,O03944,P0295,2,3627,38
I10532,O02493,P0138,2,28657,11
I10533,O03344,P0244,4,34069,34
I10534,O04653,P0012,1,99086,16
I10535,O00465,P0055,1,37414,28
I10536,O01855,P0351,5,17104,27
I10537,O00312,P0056,4,10968,38
I10538,O02086,P0108,1,39682,11
I10539,O03357,P0028,3,46951,22
I10540,O00706,P0070,5,10876,19
I10541,O04020,P0003,4,70076,27
I10542,O00137,P0256,2,75223,37
I10543,O00171,P0089,3,59832,2
I10544,O04459,P0097,3,25277,25
I10545,O04975,P0362,3,55394,26
I10546,O01387,P0014,1,97028,5
I10547,O02900,P0338,3,60937,25
I10548,O03848,P0206,5,22784,34
I10549,O01857,P0299,2,83152,8
I10550,O03145,P0243,1,80193,23
I10551,O02944,P0306,1,27349,16
I10552,O03998,P0028,2,53178,1
I10553,O03401,P0157,5,98388,10
I10554,O04879,P0068,5,71044,6
I10555,O03472,P0049,4,18093,16
I10556,O04795,P0216,2,86414,27
I10557,O00577,P0466,3,4992,9
I10558,O02654,P0143,3,87204,13
I10559,O02236,P0076,5,25793,20
I10560,O03916,P0243,4,36685,19
I10561,O01748,P0360,5,96213,33
I10562,O04063,P0406,5,58765,20
I10563,O04170,P0491,2,9405,38
I10564,O01905,P0186,5,1846,4
I10565,O00966,P0222,4,37586,36
I10566,O01602,P0061,3,34770,40
I10567,O03492,P0425,5,71870,26
I10568,O01590,P0390,4,63287,25
I10569,O01491,P0500,2,1728,34
I10570,O03541,P0437,1,20238,22
I10571,O02271,P0225,2,78344,23
I10572,O01262,P0259,3,18266,28
I10573,O03916,P0046,-3,35344,6
I10574,O00797,P0345,5,94506,30
I10575,O02725,P0185,3,28515,22
I10576,O02013,P0082,5,34937,33
I10577,O03028,P0069,5,59742,13
I10578,O04996,P0084,5,937,31
I10579,O04375,P0492,5,93440,33
I10580,O02431,P0452,4,36749,18
I10581,O04873,P0395,3,9249,40
I10582,O01655,P0220,4,24401,17
I10583,O04139,P0218,3,40668,22
I10584,O03195,P0313,3,10343,9
I10585,O00017,P0349,4,85012,39
I10586,O04503,P0085,1,13140,17
I10587,O02813,P0441,4,82292,39
I10588,O04916,P0364,3,39325,9
I10589,O00143,P0306,4,7691,6
I10590,O01658,P0168,4,56086,34
I10591,O03191,P0147,1,45135,15
I10592,O04452,P0366,4,2769,2
I10593,O03890,P0251,4,28673,8
I10594,O01028,P0422,3,70053,31
I10595,O02606,P0342,4,67153,31
I10596,O02895,P0013,3,21183,17
I10597,O04595,P0118,1,92401,36
I10598,O04310,P0460,4,62039,39
I10599,O04006,P0365,4,5765,38
I10600,O02727,P0266,1,98377,1
I10601,O01152,P0040,5,81508,19
I10602,O03729,P0054,1,19293,8
I10603,O04933,P0091,1,64220,9
I10604,O00802,P0320,1,8344,40
I10605,O04183,P0438,1,78871,28
I10606,O04431,P0331,2,27500,34
I10607,O04972,P0423,2,64703,21
I10608,O00415,P0073,1,92115,10
I10609,O04287,P0259,3,88500,30
I10610,O01909,P0079,1,29182,3
I10611,O00139,P0092,2,19366,11
I10612,O01457,P0388,4,62358,38
I10613,O03673,P0117,5,56258,38
I10614,O04120,P0026,3,45363,6
I10615,O00219,P0338,5,27547,27
I10616,O03799,P0463,1,87672,30
I10617,O01000,P0331,4,47467,31
I10618,O03902,P0487,5,16160,24
I10619,O02268,P0456,3,74692,38
I10620,O03358,P0382,5,33714,33
I10621,O04830,P0335,2,20066,8
I10622,O00778,P0130,2,12905,18
I10623,O02039,P0156,2,29231,18
I10624,O02660,P0473,1,58329,16
I10625,O04481,P0413,1,2421,1
I10626,O00566,P0405,1,22418,29
I10627,O01697,P0191,3,30530,40
I10628,O03413,P0143,1,51034,3
I10629,O01710,P0476,1,91118,0
I10630,O02600,P0277,2,54259,33
I10631,O02641,P0022,2,23413,39
I10632,O03903,P0397,4,6330,31
I10633,O03867,P0190,4,97661,36
I10634,O02289,P0062,3,30750,16
I10635,O03734,P0337,2,37400,29
I10636,O00460,P0252,3,89269,8
I10637,O03180,P0336,1,54881,10
I10638,O02073,P0296,2,16361,34
I10639,O00138,P0069,3,57962,34
I10640,O02962,P0435,3,54193,27
I10641,O02961,P0289,1,51760,2
I10642,O00249,P0054,5,47381,29
I10643,O00745,P0363,2,66756,38
I10644,O01638,P0372,1,10947,23
I10645,O00566,P0465,5,28053,23
I10646,O04095,P0119,5,61421,31
I10647,O03417,P0171,5,81121,13
I10648,O02945,P0065,4,1383,21
I10649,O02134,P0316,4,92785,17
I10650,O03994,P0184,-4,19753,21
I10651,O04412,P0065,3,35991,34
I10652,O04854,P0290,2,73071,30
I10653,O00093,P0407,3,61354,17
I10654,O04069,P0319,2,93329,6
I10655,O00444,P0005,4,58729,23
I10656,O01518,P0476,-2,79303,21
I10657,O00546,P0322,4,15319,11
I10658,O02409,P0125,3,40248,2
I10659,O00305,P0274,3,27067,3
I10660,O04040,P0338,5,7956,28
I10661,O00816,P0381,4,23821,6
I10662,O04255,P0440,5,10949,18
I10663,O03540,P0239,5,56725,19
I10664,O01841,P0421,2,9635,16
I10665,O04794,P0304,1,88735,14
I10666,O00199,P0025,2,14581,23
I10667,O03510,P0368,5,26292,20
I10668,O01279,P0478,5,11929,15
I10669,O00827,P0160,1,37372,38
I10670,O02505,P0024,1,88333,12
I10671,O03289,P0457,-5,36061,15
I10672,O01037,P0253,3,94865,37
I10673,O04546,P0446,4,94001,2
I10674,O00497,P0258,3,56141,38
I10675,O01287,P0106,4,56981,30
I10676,O00811,P0088,5,31878,33
I10677,O00225,P0078,4,35610,19
I10678,O04151,P0249,5,42704,18
I10679,O03805,P0275,3,22857,13
I10680,O02730,P0176,1,81246,5
I10681,O04635,P0277,4,64542,4
I10682,O01333,P0008,1,60729,0
I10683,O02555,P0331,2,11599,15
I10684,O03511,P0442,5,43931,32
I10685,O00652,P0448,4,16558,39
I10686,O01992,P0216,1,8695,3
I10687,O00751,P0368,4,99383,18
I10688,O00589,P0246,5,639,33
I10689,O04620,P0051,5,45437,12
I10690,O01555,P0155,3,24839,38
I10691,O01377,P0259,1,7545,11
I10692,O03581,P0411,4,99066,9
I10693,O03770,P0369,2,34058,39
I10694,O01569,P0158,3,10266,26
I10695,O02784,P0180,3,33163,5
I10696,O04664,P0442,2,61236,33
I10697,O03756,P0385,2,80064,5
I10698,O04163,P0136,5,64391,13
I10699,O04542,P0305,1,40826,6
I10700,O03202,P0305,1,22933,27
I10701,O01672,P0347,4,12865,24
I10702,O03227,P0206,4,94925,1
I10703,O04845,P0248,3,90396,25
I10704,O04796,P0192,2,23516,16
I10705,O04119,P0059,5,9350,7
I10706,O04476,P0399,3,40010,1
I10707,O04046,P0212,5,94657,31
I10708,O03429,P0304,2,59472,14
I10709,O01082,P0173,1,8183,24
I10710,O00777,P0389,4,33560,2
I10711,O03044,P0139,2,88098,28
I10712,O02222,P0424,4,61689,1
I10713,O03716,P0199,1,94691,4
I10714,O01315,P0428,4,75016,10
I10715,O04852,P0403,2,13984,25
I10716,O03638,P0146,4,25198,27
I10717,O00727,P0205,5,33981,5
I10718,O02945,P0458,2,14137,1
I10719,O02852,P0229,5,89749,4
I10720,O01012,P0330,1,91617,29
I10721,O04585,P0113,3,13195,32
I10722,O04222,P0242,2,13614,6
I10723,O03649,P0114,4,23473,8
I10724,O00994,P0182,5,44176,29
I10725,O01806,P0123,2,30145,33
I10726,O00290,P0120,4,27159,0
I10727,O03335,P0427,3,60893,37
I10728,O01240,P0465,5,13695,37
I10729,O01548,P0393,1,26697,29
I10730,O01071,P0036,3,91055,30
I10731,O02311,P0009,4,60024,28
I10732,O03201,P0438,-3,77464,2
I10733,O01326,P0169,2,88016,9
I10734,O00810,P0482,1,83105,13
I10735,O01584,P0055,2,17278,2
I10736,O00744,P0456,3,19071,19
I10737,O04306,P0153,1,53033,21
I10738,O04329,P0229,-5,80146,40
I10739,O02483,P0341,1,80650,0
I10740,O02235,P0334,2,29271,25
I10741,O03300,P0392,2,41298,18
I10742,O03184,P0195,4,3251,20
I10743,O02868,P0174,2,67941,12
I10744,O02958,P0115,4,95398,21
I10745,O03372,P0101,2,67397,2
I10746,O03292,P0231,3,80063,3
I10747,O03611,P0495,5,2581,30
I10748,O04437,P0375,-2,77015,25
I10749,O03004,P0065,1,53456,30
I10750,O04209,P0412,2,49158,6
I10751,O03436,P0390,4,89473,16
I10752,O03704,P0198,1,82298,24
I10753,O04062,P0028,2,91494,23
I10754,O04112,P0269,5,53851,15
I10755,O01227,P0467,4,49182,4
I10756,O04122,P0255,2,20869,1
I10757,O02515,P0229,4,51040,30
I10758,O01217,P0426,3,40572,4
I10759,O04627,P0024,1,74510,9
I10760,O03786,P0462,5,15517,27
I10761,O00429,P0418,2,5570,18
I10762,O04497,P0030,2,81519,33
I10763,O00608,P0017,2,80993,14
I10764,O02662,P0219,1,68103,30
I10765,O03794,P0099,2,95686,27
I10766,O02395,P0461,1,70795,24
I10767,O04249,P0375,5,80528,23
I10768,O01059,P0102,1,71059,35
I10769,O03765,P0132,2,31525,27
I10770,O04532,P0260,1,23143,26
I10771,O01876,P0192,2,21083,1
I10772,O04347,P0373,3,18500,27
I10773,O00813,P0412,4,53988,11
I10774,O03296,P0022,3,10188,4
I10775,O00120,P0372,4,31043,23
I10776,O01366,P0398,1,19248,8
I10777,O04070,P0188,-1,19386,38
I10778,O04564,P0393,1,59312,4
I10779,O00962,P0309,3,24816,11
I10780,O02886,P0261,4,81062,9
I10781,O01131,P0268,2,57958,36
I10782,O04214,P0066,3,76234,18
I10783,O02778,P0254,5,93152,23
I10784,O02781,P0389,3,30443,34
I10785,O04630,P0002,2,45450,13
I10786,O04811,P0388,2,11909,11
I10787,O00306,P0229,4,47828,5
I10788,O01853,P0340,3,18688,27
I10789,O03667,P0222,1,14320,2
I10790,O03238,P0202,4,38845,8
I10791,O01016,P0437,5,89951,12
I10792,O02557,P0450,4,64565,27
I10793,O02354,P0293,2,21986,24
I10794,O03982,P0043,5,75952,30
I10795,O02609,P0050,2,49213,40
I10796,O03265,P0242,4,12657,28
I10797,O04196,P0274,5,68280,20
I10798,O01731,P0134,1,1083,8
I10799,O00157,P0356,4,51241,34
I10800,O00551,P0491,5,80832,4
I10801,O04675,P0197,3,32528,11
I10802,O01101,P0304,5,14197,9
I10803,O04747,P0011,5,21905,18
I10804,O00698,P0080,3,69441,39
I10805,O02898,P0482,3,50662,39
I10806,O02704,P0386,3,95503,17
I10807,O03876,P0031,2,1040,34
I10808,O03738,P0325,4,41184,13
I10809,O00953,P0458,4,15805,1
I10810,O04339,P0151,4,84005,0
I10811,O03792,P0005,1,51745,18
I10812,O04964,P0166,5,53833,29
I10813,O02746,P0118,1,41350,40
I10814,O02096,P0111,3,55497,26
I10815,O03842,P0289,5,70837,22
I10816,O00776,P0482,4,40597,21
I10817,O01372,P0368,5,39399,18
I10818,O02478,P0497,2,62333,23
I10819,O01394,P0394,4,50884,25
I10820,O00646,P0115,-3,78492,20
I10821,O01923,P0269,5,92214,27
I10822,O01246,P0382,4,24231,21
I10823,O04164,P0220,1,23203,40
I10824,O03082,P0409,2,3853,19
I10825,O01569,P0396,4,45022,8
I10826,O03102,P0360,1,92083,26
I10827,O04163,P0319,2,78162,34
I10828,O01465,P0333,4,89742,14
I10829,O00653,P0345,3,27994,35
I10830,O01047,P0397,5,8124,24
I10831,O02397,P0303,5,61671,4
I10832,O01154,P0177,2,39318,9
I10833,O01361,P0164,1,87126,25
I10834,O01730,P0160,3,9919,2
I10835,O02595,P0102,4,19905,40
I10836,O01583,P0447,3,82359,0
I10837,O01894,P0323,1,98333,33
I10838,O01297,P0365,2,46753,30
I10839,O03100,P0416,3,63033,7
I10840,O01521,P0214,5,88579,16
I10841,O00258,P0153,2,41659,5
I10842,O04469,P0419,1,69605,4
I10843,O00746,P0031,4,82266,25
I10844,O02266,P0385,3,73981,17
I10845,O00535,P0209,5,3354,25
I10846,O04406,P0220,3,38857,1
I10847,O01451,P0161,3,12678,39
I10848,O03608,P0053,2,92700,6
I10849,O01330,P0411,-1,44478,40
I10850,O04024,P0156,5,82782,14
I10851,O04056,P0194,1,48785,2
I10852,O04055,P0179,2,88657,18
I10853,O01635,P0249,3,42003,14
I10854,O04245,P0316,1,24410,13
I10855,O04409,P0436,3,31826,7
I10856,O01550,P0194,4,15529,16
I10857,O00916,P0216,1,39068,27
I10858,O00912,P0455,4,25876,21
I10859,O00858,P0322,5,7393,38
I10860,O02802,P0168,1,24044,12
I10861,O00498,P0457,3,34883,40
I10862,O02339,P0495,4,82308,37
I10863,O04511,P0347,4,25606,0
I10864,O00966,P0483,2,67194,9
I10865,O03082,P0436,5,40544,24
I10866,O03882,P0219,2,8757,36
I10867,O03814,P0126,4,94272,6
I10868,O04906,P0108,4,87444,9
I10869,O02163,P0139,5,33512,18
I10870,O02979,P0068,2,75837,19
I10871,O03787,P0359,3,11291,39
I10872,O04605,P0294,2,19141,31
I10873,O04646,P0132,1,51790,12
I10874,O03980,P0033,3,51624,17
I10875,O00963,P0420,2,90167,27
I10876,O03984,P0390,3,33544,30
I10877,O02418,P0158,2,55201,0
I10878,O02074,P0153,2,58979,9
I10879,O04746,P0271,5,8311,37
I10880,O03428,P0140,4,23849,11
I10881,O02695,P0359,5,21710,27
I10882,O00142,P0254,3,29427,25
I10883,O00666,P0042,3,67634,17
I10884,O02207,P0191,2,59875,10
I10885,O02320,P0403,2,30240,21
I10886,O00768,P0445,4,73823,38
I10887,O02299,P0492,1,18567,5
I10888,O00528,P0435,1,53614,15
I10889,O03849,P0086,1,28558,3
I10890,O04343,P0333,3,63679,16
I10891,O02746,P0201,4,6486,24
I10892,O00106,P0268,5,79506,40
I10893,O04152,P0286,5,42899,38
I10894,O03545,P0158,4,48222,31
I10895,O00614,P0478,2,42226,27
I10896,O03687,P0345,3,97276,7
I10897,O03643,P0497,-4,59957,40
I10898,O01012,P0453,5,33310,2
I10899,O03466,P0237,2,19692,25
I10900,O02694,P0119,4,34779,20
I10901,O03111,P0106,2,70941,16
I10902,O04628,P0485,5,38874,1
I10903,O01553,P0089,4,34993,8
I10904,O03470,P0027,3,63197,6
I10905,O02287,P0248,3,90891,18
I10906,O03370,P0357,1,42411,39
I10907,O03614,P0141,2,9599,11
I10908,O01456,P0108,5,47612,25
I10909,O01019,P0235,2,19502,10
I10910,O00318,P0435,4,72280,32
I10911,O01004,P0227,4,55858,3
I10912,O04669,P0245,1,34631,5
I10913,O03472,P0271,1,20931,20
I10914,O02832,P0134,1,1238,14
I10915,O04817,P0176,4,35355,6
I10916,O01892,P0353,3,84593,20
I10917,O01292,P0434,2,26735,8
I10918,O02742,P0197,5,99451,38
I10919,O00238,P0425,3,1265,22
I10920,O02645,P0076,4,28953,1
I10921,O03670,P0110,1,33346,28
I10922,O03602,P0179,4,82304,13
I10923,O00674,P0054,1,43782,29
I10924,O02964,P0357,5,40011,23
I10925,O01084,P0242,1,17485,15
I10926,O04052,P0213,2,7421,24
I10927,O01810,P0435,-4,10504,27
I10928,O02647,P0493,2,62858,9
I10929,O03632,P0427,3,18224,26
I10930,O03322,P0428,2,87910,36
I10931,O03545,P0079,4,72939,6
I10932,O02602,P0082,4,40015,7
I10933,O00232,P0268,4,34987,21
I10934,O00307,P0474,5,88182,33
I10935,O02384,P0332,5,63322,4
I10936,O03187,P0363,5,30740,28
I10937,O00853,P0326,5,56652,6
I10938,O02481,P0160,1,4696,11
I10939,O02809,P0054,3,63990,40
I10940,O01432,P0403,4,64547,26
I10941,O00378,P0394,4,82545,17
I10942,O03158,P0069,5,9109,34
I10943,O02810,P0085,1,50227,31
I10944,O04981,P0452,4,7419,7
I10945,O02938,P0465,3,30613,24
I10946,O01757,P0142,4,77514,32
I10947,O00279,P0173,3,92232,8
I10948,O01624,P0347,2,72511,9
I10949,O03091,P0487,5,49741,40
I10950,O01037,P0119,5,45331,14
I10951,O03892,P0024,2,25942,35
I10952,O03904,P0353,5,89912,4
I10953,O02826,P0279,4,13928,40
I10954,O04782,P0196,2,34215,26
I10955,O04806,P0181,4,51759,39
I10956,O02881,P0374,1,54046,37
I10957,O02678,P0166,4,46950,34
I10958,O04544,P0492,1,38254,7
I10959,O03467,P0228,2,21363,40
I10960,O01633,P0401,2,44074,38
I10961,O02338,P0403,3,79385,27
I10962,O01098,P0477,2,14777,34
I10963,O02906,P0045,4,76661,19
I10964,O02510,P0160,5,22859,35
I10965,O00059,P0309,3,8846,18
I10966,O03186,P0222,3,1155,14
I10967,O02649,P0051,4,2150,17
I10968,O01504,P0119,4,71543,22
I10969,O03917,P0021,1,14089,18
I10970,O00364,P0350,2,94962,30
I10971,O02802,P0334,2,92204,40
I10972,O00076,P0354,5,3962,28
I10973,O03125,P0099,1,38043,34
I10974,O01311,P0054,5,72756,10
I10975,O01396,P0253,2,78259,15
I10976,O03566,P0055,2,4554,8
I10977,O02085,P0044,5,28275,21
I10978,O01996,P0016,4,90272,11
I10979,O01977,P0171,5,87358,40
I10980,O02610,P0397,2,1965,28
I10981,O04838,P0493,1,8116,30
I10982,O02987,P0350,1,38787,13
I10983,O02359,P0435,1,53478,2
I10984,O02090,P0016,1,48994,0
I10985,O03965,P0139,5,10476,30
I10986,O00053,P0360,4,12078,11
I10987,O00927,P0415,3,39423,15
I10988,O02181,P0072,4,78443,20
I10989,O03228,P0067,2,25160,4
I10990,O00359,P0047,2,37567,31
I10991,O01996,P0318,2,96946,24
I10992,O01124,P0046,3,29430,12
I10993,O03767,P0158,1,86282,32
I10994,O03453,P0213,3,5173,28
I10995,O01674,P0023,4,47400,34
I10996,O00402,P0339,4,84301,33
I10997,O04171,P0302,5,32235,31
I10998,O03208,P0107,4,17330,12
I10999,O02935,P0346,3,28709,4
I11000,O04799,P0133,3,82269,4
I11001,O01395,P0004,2,13916,30
I11002,O02184,P0195,3,1408,23
I11003,O02329,P0263,1,84483,27
I11004,O03649,P0204,3,30685,40
I11005,O04797,P0132,5,38886,31
I11006,O02141,P0299,2,51659,10
I11007,O00212,P0065,5,31178,32
I11008,O03010,P0334,3,80270,35
I11009,O03196,P0320,5,64502,27
I11010,O02598,P0338,5,31728,19
I11011,O03757,P0266,4,39829,26
I11012,O03690,P0315,5,5074,29
I11013,O03498,P0301,3,33486,15
I11014,O01193,P0253,3,79526,7
I11015,O04807,P0212,2,20693,27
I11016,O02049,P0137,5,11088,35
I11017,O00068,P0242,2,55679,26
I11018,O04428,P0209,4,76741,39
I11019,O00568,P0302,1,58996,13
I11020,O00748,P0482,2,92627,10
I11021,O00118,P0115,-3,11932,5
I11022,O03063,P0415,5,21836,16
I11023,O02414,P0269,4,21605,16
I11024,O01096,P0471,2,44042,8
I11025,O00290,P0186,1,72574,6
I11026,O01244,P0260,4,60035,40
I11027,O00314,P0050,3,79080,21
I11028,O00762,P0291,1,74273,14
I11029,O02195,P0463,3,14627,34
I11030,O01233,P0373,3,69046,3
I11031,O01146,P0135,4,670,18
I11032,O01289,P0361,2,73827,34
I11033,O01634,P0353,4,31567,5
I11034,O01436,P0439,5,52324,36
I11035,O03093,P0090,1,92064,13
I11036,O00042,P0143,3,6234,19
I11037,O02490,P0295,2,38705,28
I11038,O00298,P0068,5,20955,5
I11039,O00638,P0310,4,90451,7
I11040,O01055,P0332,4,14612,40
I11041,O04034,P0358,1,9546,21
I11042,O02554,P0315,4,68532,37
I11043,O03960,P0022,5,66004,31
I11044,O03464,P0073,4,39639,18
I11045,O01788,P0309,4,84029,30
I11046,O01428,P0389,3,11980,29
I11047,O01602,P0063,5,69156,21
I11048,O01315,P0437,1,92547,30
I11049,O00710,P0468,3,40096,19
I11050,O03738,P0225,4,25103,2
I11051,O01931,P0267,5,40695,10
I11052,O01467,P0215,4,49687,19
I11053,O00755,P0308,1,21428,27
I11054,O00848,P0086,4,53791,5
I11055,O02552,P0273,5,77946,9
I11056,O04074,P0371,2,31020,1
I11057,O02580,P0268,2,3267,30
I11058,O04034,P0104,5,11002,25
I11059,O04060,P0344,3,82969,22
I11060,O02358,P0171,5,82138,0
I11061,O02188,P0089,5,22468,5
I11062,O01516,P0070,5,96819,18
I11063,O02598,P0478,1,1405,0
I11064,O03781,P0182,4,84193,15
I11065,O04721,P0063,2,17094,36
I11066,O01015,P0215,2,2464,4
I11067,O04595,P0221,1,59045,21
I11068,O04734,P0382,5,55292,28
I11069,O01327,P0235,3,50673,33
I11070,O04750,P0012,2,96833,0
I11071,O02983,P0463,4,39013,1
I11072,O03996,P0092,4,75816,18
I11073,O00720,P0011,3,46347,9
I11074,O02574,P0393,5,47935,6
I11075,O03543,P0371,2,7960,5
I11076,O03619,P0441,2,23839,35
I11077,O02675,P0462,5,31973,4
I11078,O03571,P0013,5,91877,8
I11079,O04378,P0079,4,46601,38
I11080,O03893,P0114,5,67874,7
I11081,O00648,P0014,4,48014,9
I11082,O01338,P0487,1,7265,10
I11083,O00684,P0068,4,26914,22
I11084,O01044,P0447,1,69443,34
I11085,O00729,P0416,2,31970,34
I11086,O02645,P0042,2,16275,11
I11087,O01521,P0148,5,99628,31
I11088,O02755,P0279,3,6603,17
I11089,O01327,P0103,2,17190,40
I11090,O00077,P0365,1,92826,3
I11091,O00082,P0108,1,43453,30
I11092,O04577,P0012,1,45859,23
I11093,O04856,P0302,4,82386,17
I11094,O01412,P0076,5,93880,11
I11095,O00086,P0260,1,66162,40
I11096,O03488,P0142,2,76524,15
I11097,O02812,P0428,3,31984,29
I11098,O02657,P0492,2,3672,33
I11099,O00878,P0331,3,40111,37
I11100,O00224,P0412,5,26288,37
I11101,O04980,P0323,1,18094,32
I11102,O04462,P0395,4,28303,16
I11103,O01576,P0010,1,27109,40
I11104,O02155,P0104,5,90655,17
I11105,O01117,P0136,-1,24034,25
I11106,O00090,P0456,2,4915,35
I11107,O00952,P0027,5,18946,3
I11108,O00119,P0468,3,87166,9
I11109,O02932,P0149,5,83726,39
I11110,O03789,P0417,1,28704,14
I11111,O04460,P0168,5,39498,8
I11112,O01185,P0010,5,52608,36
I11113,O01145,P0196,3,96937,4
I11114,O03130,P0269,2,70150,3
I11115,O04625,P0161,1,35956,25
I11116,O02150,P0418,2,40340,8
I11117,O01058,P0244,1,44583,40
I11118,O01237,P0058,4,10223,13
I11119,O01962,P0103,3,96476,2
I11120,O01747,P0251,2,28110,25
I11121,O02652,P0013,5,74903,34
I11122,O00019,P0010,2,24891,31
I11123,O03805,P0171,3,57929,19
I11124,O02618,P0499,2,40513,19
I11125,O01530,P0389,4,37301,25
I11126,O03833,P0423,5,4053,17
I11127,O01510,P0156,3,89667,23
I11128,O01665,P0328,3,6685,25
I11129,O03558,P0012,3,39032,18
I11130,O04764,P0354,1,85545,33
I11131,O03993,P0164,3,58106,27
I11132,O01219,P0097,4,11066,8
I11133,O04212,P0239,4,91118,36
I11134,O02818,P0081,2,79413,18
I11135,O01715,P0279,1,1187,1
I11136,O04500,P0231,1,66802,7
I11137,O04946,P0415,3,91323,17
I11138,O01055,P0088,4,41921,14
I11139,O01452,P0174,5,87960,0
I11140,O01246,P0002,1,80638,35
I11141,O04000,P0134,1,50132,20
I11142,O00959,P0415,5,20449,26
I11143,O03857,P0160,1,11878,3
I11144,O02061,P0337,3,87399,9
I11145,O04750,P0047,2,88631,23
I11146,O04672,P0189,5,60249,24
I11147,O03997,P0133,3,39634,28
I11148,O00886,P0213,3,3157,10
I11149,O00438,P0400,2,16496,28
I11150,O00692,P0127,4,50217,19
I11151,O04302,P0407,2,34507,39
I11152,O04213,P0184,5,45610,25
I11153,O03655,P0032,4,45563,34
I11154,O00684,P0330,5,4000,19
I11155,O01185,P0433,1,28226,4
I11156,O01850,P0456,5,31606,40
I11157,O02145,P0429,3,12376,18
I11158,O02671,P0464,1,51604,28
I11159,O04931,P0419,1,26357,34
I11160,O02608,P0428,5,80414,2
I11161,O03188,P0179,1,18147,35
I11162,O00075,P0299,1,45855,17
I11163,O01020,P0120,2,15000,26
I11164,O03388,P0127,2,11244,25
I11165,O01326,P0258,3,43443,18
I11166,O00081,P0066,1,47378,2
I11167,O00937,P0077,5,29123,16
I11168,O02390,P0389,2,94217,11
I11169,O03249,P0464,1,39312,32
I11170,O01513,P0125,2,35492,7
I11171,O03350,P0210,3,38037,3
I11172,O03303,P0244,3,94996,8
I11173,O04147,P0285,5,96052,26
I11174,O02392,P0384,4,23414,7
I11175,O03235,P0407,1,11594,10
I11176,O01349,P0139,3,2121,24
I11177,O02456,P0045,-3,42496,9
I11178,O04582,P0458,5,7312,15
I11179,O04643,P0100,3,13216,8
I11180,O01988,P0237,1,34493,14
I11181,O04944,P0079,3,12836,28
I11182,O01559,P0032,4,53230,36
I11183,O01843,P0073,3,36598,34
I11184,O02416,P0384,1,69241,36
I11185,O01536,P0045,2,45410,2
I11186,O00334,P0352,3,67082,5
I11187,O03770,P0406,5,73803,28
I11188,O01928,P0470,-4,85971,39
I11189,O01305,P0146,4,59203,28
I11190,O00488,P0370,2,53178,32
I11191,O00375,P0171,4,98537,21
I11192,O01835,P0182,4,17391,21
I11193,O00706,P0061,1,62362,7
I11194,O01320,P0201,5,51548,3
I11195,O02045,P0464,4,52026,35
I11196,O00022,P0338,5,17277,25
I11197,O02549,P0406,2,27748,28
I11198,O01526,P0239,1,48268,27
I11199,O01657,P0052,5,13569,33
I11200,O02979,P0319,5,88768,10
I11201,O03106,P0086,1,92469,24
I11202,O00282,P0378,5,19215,32
I11203,O00411,P0444,3,85943,33
I11204,O04425,P0088,3,66162,33
I11205,O01792,P0284,5,89749,17
I11206,O00306,P0415,2,12797,39
I11207,O00443,P0392,1,65909,39
I11208,O04411,P0109,1,77785,23
I11209,O03515,P0247,3,16364,32
I11210,O01928,P0267,4,77898,30
I11211,O01778,P0192,2,29643,26
I11212,O03627,P0082,3,4616,22
I11213,O04976,P0448,4,27190,25
I11214,O00503,P0138,5,58063,15
I11215,O01623,P0100,4,83568,25
I11216,O04296,P0314,3,62492,23
I11217,O00004,P0447,4,4610,23
I11218,O02402,P0440,4,41138,17
I11219,O03934,P0032,1,92710,6
I11220,O02959,P0046,1,99485,15
I11221,O03292,P0208,4,26006,32
I11222,O00862,P0445,2,94097,18
I11223,O04390,P0201,1,57320,10
I11224,O00076,P0337,3,94397,10
I11225,O02806,P0003,2,2422,0
I11226,O00196,P0001,1,9127,3
I11227,O01179,P0257,4,40599,1
I11228,O00902,P0370,2,64423,21
I11229,O04120,P0461,2,51894,16
I11230,O00814,P0100,4,89123,32
I11231,O02459,P0248,3,1067,11
I11232,O01191,P0237,3,8608,22
I11233,O04069,P0023,5,71553,21
I11234,O04222,P0080,2,10145,12
I11235,O01251,P0366,3,4223,21
I11236,O02786,P0055,3,21770,22
I11237,O01756,P0074,4,36989,0
I11238,O03130,P0085,5,63056,19
I11239,O03824,P0039,1,19827,0
I11240,O04767,P0155,5,68882,4
I11241,O02378,P0129,4,15992,38
I11242,O00991,P0491,4,41300,28
I11243,O02003,P0493,1,79265,3
I11244,O01936,P0484,-3,10031,40
I11245,O03213,P0028,1,96704,0
I11246,O04012,P0059,3,67505,40
I11247,O02940,P0126,3,27772,1
I11248,O03435,P0234,5,58816,30
I11249,O00149,P0458,1,51468,21
